subtype	AMD077	AMD081	AMD082	AMD083	AMD084	AMD085	AMD087	AMD090	AMD091	AMD092	AMD093	AMD094	AMD095	AMD098	AMD100	AMD101	AMD102	AMD103	AMD104	AMD106	AMD110	AMD111	AMD112	AMD115	AMD117	AMD118	AMD119	AMD120	AMD121	AMD123	AMD124	AMD128	AMD130	AMD131	AMD132	AMD134	AMD135	AMD136	AMD137	AMD140	AMD_002	AMD_003	AMD_004	AMD_005	AMD_006	AMD_008	AMD_009	AMD_010	AMD_011	AMD_012	AMD_013	AMD_014	AMD_015	AMD_017	AMD_018	AMD_020	AMD_021	AMD_022	AMD_023	AMD_024	AMD_025	AMD_026	AMD_027	AMD_028	AMD_030	AMD_031	AMD_032	AMD_033	AMD_034	AMD_035	AMD_036	AMD_037	AMD_038	AMD_039	AMD_040	AMD_041	AMD_043	AMD_044	AMD_045	AMD_046	AMD_047	AMD_048	AMD_049	AMD_050	AMD_051	AMD_052	AMD_054	AMD_055	AMD_058	AMD_059	AMD_060	AMD_065	AMD_066	AMD_067	AMD_068	AMD_069	AMD_071	AMD_072	AMD_073	AMD_074	AMD_076	AMD_086	AMD_088	AMD_099	AMD_105	AMD_107	AMD_108	AMD_109	AMD_113	AMD_114	AMD_116	AMD_125	AMD_126	AMD_127	AMD_129	AMD_133	AMD_138	AMD_139	AMD_141	AMD_142	AMD_143	AMD_144	AMD_145	AMD_146	AMD_147	AMD_148	AMD_149	AMD_150	AMD_151	AMD_152	AMD_153	AMD_155	AMD_156	AMD_157	AMD_158	AMD_159	AMD_160	AMD_161	AMD_162	AMD_163	AMD_164	AMD_165	AMD_166	AMD_167	AMD_168	AMD_169	AMD_170	AMD_171	AMD_172	AMD_173	AMD_175	AMD_176	AMD_177	AMD_178	AMD_181	AMD_183	AMD_184	AMD_185	AMD_186	AMD_187	AMD_188	AMD_189	AMD_191	AMD_192	AMD_193	AMD_195	AMD_196	AMD_197	AMD_198	AMD_199	AMD_200	AMD_201	AMD_202	AMD_203	AMD_204	AMD_206	AMD_207	AMD_208	AMD_209	AMD_210	AMD_211	AMD_214	AMD_215	AMD_216	AMD_217	AMD_218	AMD_219	AMD_220	AMD_221	AMD_222	AMD_223	AMD_224	AMD_226	AMD_228	AMD_229	AMD_231	AMD_232	AMD_233	AMD_234	AMD_235	AMD_236	AMD_237	AMD_238	AMD_239	AMD_240
aminoglycoside__AAC(6')-Ib7	0.0001328090985793184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022113188865350547	0.0	0.0	0.0	0.0002321924753399053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029051596037807566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006270559829769114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.457388516456137e-05	0.0	0.0	7.061559347051374e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.916183321027662e-05	0.0	0.0	0.0	5.159810017875301e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.02921142609974e-05	0.0	7.176595167134796e-05	0.00012169117311839946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013336985356079517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021195578325683526	0.0	0.0	0.0	0.00010432770851342089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.612941406021396e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.192986946900846e-05	0.0	5.555735364239483e-05	0.0	0.0	0.0	0.00034673262925596405	0.0	0.00031531781342504435	0.0	0.0	0.0	5.713565703132299e-05	0.0	0.0001182606499188642	0.0	0.0	0.0	0.0	0.0	0.00029269339911138805	0.0	0.0	0.0	0.0	0.000540917275029256	0.0	0.0	0.00013930773159739416	0.0	0.0	0.0	0.01115890329979886	0.0	0.0	0.0	0.0	0.0	0.0	5.0378125484192134e-05
aminoglycoside__AAC(6')-Ib8	0.0003727836623826399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2659022157251096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.253537012548894e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030572159804573116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003176481452462254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030179941597263123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	0.0014660210783191425	0.0	0.0	0.0	0.009717724585102795	0.0041629004766216195	0.010182544018274592	0.003536904944562236	0.007795726190689304	0.00020781484615074185	0.003018682164609959	0.0	0.00010822921253637813	0.0002623752850617683	0.0017155808534053327	0.0005158170206979269	6.670692426859328e-05	0.0002233649590699665	0.0214612722064186	0.023903468520316405	0.0017176134025699607	0.02577661966609616	0.01676992575262841	0.012318835927603359	0.0023282184859530976	0.002472867217995003	0.0019773687418199837	0.004291644760441386	0.0	0.0004832415100018273	0.0029172271070913554	0.0002031570333284627	0.005854579454586788	0.013752899660216521	0.018617538131031907	0.0010771823352299643	0.003043470712046975	0.014086179265806444	0.05054025393943714	0.004218017093205813	0.005223870037876712	0.0	0.0050731850000223155	0.040757614949207224	0.0030893888547654604	0.003186321387626377	0.0018910858814852063	0.0006704172538523145	0.0	0.004662483865890529	0.002813805176196148	0.00022843875277688631	0.000981782307779378	0.005534576212767707	0.0011723471914067082	0.0	0.0	0.0001606255262872224	0.003848800150688695	0.0	0.0005431491854953634	7.509107328961528e-05	0.00012466573332859125	0.00302076736981534	0.0030936866934542203	0.0013919807368092665	0.0	0.0	0.0036175127355786442	0.0030441737869927937	0.006510944210547724	0.054477076464799296	0.017631988583753044	0.013635343497445806	8.03006403738401e-05	0.0008249611221579808	0.00019040702420325617	0.001519710599124222	0.0038301366830266344	0.002835935262218785	0.0008604414097237603	0.0024359492010885987	0.050703720060970243	0.00047505979930074414	0.00014553600902020243	0.0	0.0	0.00011271200331276303	0.00042458885496286764	0.00020896058897184626	0.1850711670783467	0.00022698437636440048	8.606074159515302e-05	0.0	0.00023471407641896677	0.001037685228161972	0.0003624008253298619	0.005085700370902261	0.004491119230798641	0.026549755589437524	0.0029301970188658753	0.0019321739148357902	0.002410860624779993	0.010138669541156421	0.007747292285697953	0.004661185428579542	0.04381855759281292	0.009465926002187952	0.000681062658285458	0.06599984422967854	0.036315429245440164	0.012168960005850112	0.11979270548833952	0.0017333770988223237	0.0	0.001466699380100517	0.007442925697895771	0.0009991457909359232	0.03877672038913313	0.0021959531111560167	0.0419310966569517	0.013227228681652667	0.003921751889685687	0.020465586503697848	0.000234737991731613	0.005506391039424727	0.03460425909835749	0.0006272624730817405	0.001691618990995539	0.0006753892893847713	0.0020858129032384487	0.0021151550894853936	0.0006743206457715207	0.0002932475955329668	0.000969106938945298	0.0037498698517757062	0.012228805080909923	0.00038631870751973575	0.009466770742028504	0.0005408833990849225	0.0005861346707408884	0.00025102491850750164	0.0	0.1388906818246106	4.385746217244559e-05	0.006875176540553236	0.0011380840031434173	0.004302417163454949	0.0003133741808423282	7.908041670187688e-05	0.00015397971692865836	2.953352800863847e-05	0.00035858101071373216	0.0001304246349965889	0.0001037747277808233	0.0002656566961280703	0.0	0.0012988220865680605	0.0006133921748988949	0.0027282101351593538	0.0005796422687167025	0.00017140947396345304	0.0017641850683759676	0.0	0.0006609279373473915	7.297342057346986e-05	0.00021508789748862588	0.0014187732818598739	0.0	0.0	0.0018304101866617735	0.0005786459087936902	0.009176384831608257	0.0007470144500371181	0.0006999432764952957	0.0047827407075683665	4.182945280036788e-05	0.0	0.0003913519703697194	0.00037444112331674694	0.0004181817381131256	0.0	0.0006979766379099484	0.0008586074805771912	4.8343289587642834e-05	0.0008719683812300691	0.000457820133299133	0.0	0.0008856997039077992	0.0003690579197542696	0.007454439123008121	0.016342098101840962	0.0017851246843938596	0.0013990270323903967	0.0003257480531719701	4.6293304400993194e-05	0.0	0.00019575667624862283	0.0	0.00020728408986296818	0.00019129795557593286	0.0	0.00038450803030593456	0.0	0.0004466345867751521
aminoglycoside__AAC(6')-If	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006683263800043711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.545487136081328e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aminoglycoside__AAC(6')-Ii	0.0	0.0	0.0	0.000115197189563773	0.0	0.0	0.0	0.0	0.0	0.0	0.0009507790245364337	0.0	0.0	0.00013711238383222075	0.00011442334500689148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031645891096521026	0.0	0.0	0.0	0.0	0.0	0.0	9.134794201548877e-05	0.0	0.08691848297151754	0.0	0.00026024626857643865	0.0	0.0	0.0	0.0	0.00041940479909733345	0.0	0.0	0.0001306274731014298	0.0	0.0	0.0	0.0	0.0004004578059641018	0.0	0.00019813804732576133	0.0	7.165172945760806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0007827847954261344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008844876655658351	0.0006846404112969391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020877619142185903	0.0003702392082186473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00490104065064664	0.0	0.0	0.0	0.0	0.0	0.00013061339433779632	0.0	0.00019207244597251798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024892829828972447	0.0	0.0	0.0003546377783899435	0.0	0.0	0.0	0.00015300486300625775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000640510372437973	0.0	0.0	0.0	0.0	0.0005339523349269949	0.0	0.0	0.0	0.0004319287400459538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004589159514935753	0.0	0.00010435106140105551	0.0	0.0	0.00024305017734140377	0.0	0.0	0.0	0.0	0.0	0.00039490488425773633	9.11793383812583e-05	0.0	0.0	0.0	0.0	0.0	0.0004593838981108131	0.0	0.0	0.0	0.0	0.0034662549921583986	0.0	0.001000188390860751	0.0	0.0	0.0	0.0	0.000513471058297901	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aminoglycoside__AAC(6')-Iid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001456530899993428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.982567168581469e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006266840523527069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011683355155613946	0.0	0.0006556271870658497	0.0	0.0014431921124606589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059727354613954536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022182343480397784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010504653765268597	0.0013426766064763035	0.012103145376728228	0.0	0.0	0.0	0.0	0.0	0.02480906239594386	0.0	0.0	0.0	8.878535446204831e-05	0.001023417082781135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aminoglycoside__AAC(6')-Im	0.0	0.0	0.0	0.00014605450416152973	0.0	0.0001656188422776517	0.0	0.0	0.0	0.0	0.0004364260706985007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.330166362706937e-05	0.0	0.0	0.0007918882541420537	0.0	0.0	0.0	0.0	0.0	0.00011581627680139183	0.0	0.0002572312090485009	0.0	0.0	0.001954899539494464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.882025805285845e-05	0.0	0.0	0.000464625943783952	0.0	0.0	0.0	0.0	0.00012618769004965152	0.0	0.0	0.0008769558569920749	0.0	0.0	0.0003376405085943592	0.0	0.0	0.0	0.0	0.0001462110834145717	0.0007860401572673129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006113647672152628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002135608130423825	0.0	0.0	0.0	0.0	0.0	0.0	0.00012456788140426862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006113755499230777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033916872829341726	0.0	0.0	0.00020915999342995347	0.0	0.0	0.0	8.236238629964709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000176368923729225	0.0	0.0	0.0	0.00023577979413900332	0.0	0.0	0.00014378264612398655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010669602907298935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aminoglycoside__ANT(2'')-Ia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043577598030621235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.884606468433738e-05	0.0	0.0	0.0	0.0	8.570670576381882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.781025306354604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001638402352700258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002519471298502453	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aminoglycoside__ANT(3'')-IIa	7.949357809701204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001456898544603792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011339657995788536	0.0	0.0	0.0	0.00011305489779291174	0.0	0.0	0.0	7.422973226294864e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036388303891350974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.517181438093076e-05	5.941343284044523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.388671662518055e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.399523193390635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.63156881752463e-05	0.0	5.729275637948292e-05	0.0	0.0	0.0	0.0	0.0007624084954812361	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aminoglycoside__ANT(3'')-IIc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012301817762141662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aminoglycoside__ANT(4')-Ib	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028671973984218475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058524948117775935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000365024581912451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025631775772246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010341159800598648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
